fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,faixa_qualidade,PC1,PC2
5.3,0.33,0.3,1.2,0.048,25.0,119.0,0.99045,3.32,0.62,11.3,6,white,Média,-0.09505068364310572,-2.0660941510663475
6.4,0.21,0.21,5.1,0.097,21.0,105.0,0.9939,3.07,0.46,9.6,5,white,Média,0.1070979644079317,0.1459187648451994
7.0,0.22,0.3,1.4,0.04,14.0,63.0,0.98985,3.2,0.33,12.0,6,white,Média,-0.0938883060452149,-2.5465585095956533
7.8,0.27,0.35,1.2,0.05,36.0,140.0,0.99138,3.09,0.45,11.2,5,white,Média,0.6174954564322249,-0.9833702697990903
6.7,0.2,0.24,6.5,0.044,28.0,100.0,0.99348,3.12,0.33,10.2,6,white,Média,0.9872523743589581,-0.548735490519497
8.1,0.27,0.33,1.3,0.045,26.0,100.0,0.99066,2.98,0.44,12.4,6,white,Média,0.14443085564620428,-1.6507003507423412
6.7,0.2,0.24,6.5,0.044,28.0,100.0,0.99348,3.12,0.33,10.2,6,white,Média,0.9872523743589581,-0.548735490519497
7.1,0.45,0.24,2.7,0.04,24.0,87.0,0.98862,2.94,0.38,13.4,8,white,Alta,0.0355269846072356,-2.743067937723057
5.8,0.22,0.29,1.3,0.036,25.0,68.0,0.98865,3.24,0.35,12.6,6,white,Média,0.3992370988557874,-3.309282542483602
6.3,0.3,0.48,7.4,0.053,34.0,149.0,0.99472,3.18,0.53,9.8,5,white,Média,1.0897003753716117,0.5972338300858808
7.9,0.36,0.53,12.9,0.049,63.0,139.0,0.99792,2.94,0.45,9.1,5,white,Média,2.094745053260299,2.761011269783239
8.1,0.27,0.33,1.3,0.045,26.0,100.0,0.99066,2.98,0.44,12.4,6,white,Média,0.14443085564620428,-1.6507003507423412
8.0,0.24,0.33,1.2,0.044,28.0,101.0,0.99035,3.03,0.43,12.5,6,white,Média,0.25735568308163614,-1.8563685329321293
6.7,0.41,0.27,2.6,0.033,25.0,85.0,0.99086,3.05,0.34,11.7,6,white,Média,0.23418787716452544,-1.9131366295277774
6.7,0.24,0.31,2.3,0.044,37.0,113.0,0.99013,3.29,0.46,12.9,6,white,Média,0.4960748069001352,-2.4787714552038835
6.2,0.3,0.32,1.3,0.054,27.0,183.0,0.99266,3.3,0.43,10.1,5,white,Média,0.7384801250996552,-0.8729907161636181
6.9,0.26,0.38,10.5,0.044,33.0,139.0,0.99517,3.06,0.5,10.3,6,white,Média,1.3398848913433874,0.7202907546221897
6.7,0.41,0.27,2.6,0.033,25.0,85.0,0.99086,3.05,0.34,11.7,6,white,Média,0.23418787716452544,-1.9131366295277774
5.9,0.32,0.2,14.4,0.05,29.0,144.0,0.99666,3.24,0.41,10.3,6,white,Média,1.3070245506842726,0.6029254876577614
6.1,0.25,0.3,1.2,0.036,42.0,107.0,0.991,3.34,0.56,10.8,7,white,Alta,0.44041095145389286,-1.6949406538492022
5.6,0.23,0.29,3.1,0.023,19.0,89.0,0.99068,3.25,0.51,11.2,6,white,Média,0.3453821619484783,-2.1710797360724894
6.6,0.23,0.32,1.7,0.024,26.0,102.0,0.99084,3.29,0.6,11.8,6,white,Média,0.06560544129034805,-2.0669938518182467
6.0,0.17,0.21,6.0,0.05,26.0,134.0,0.9939,3.08,0.54,9.8,6,white,Média,0.9443197898835365,-0.17857796550580446
7.1,0.38,0.42,11.8,0.041,32.0,193.0,0.99624,3.04,0.49,10.0,6,white,Média,1.6283689634488134,1.4252154892069353
6.6,0.31,0.37,6.2,0.052,13.0,164.0,0.99602,3.24,0.39,8.8,4,white,Baixa,0.653341841171914,0.7525343514541141
6.5,0.38,0.53,1.4,0.142,5.0,69.0,0.9926,3.14,0.52,10.1,4,white,Baixa,-1.5505251342707462,0.09139057458902546
7.0,0.44,0.24,12.1,0.056,68.0,210.0,0.99718,3.05,0.5,9.5,5,white,Média,2.1791406085884577,1.9958962740418118
7.0,0.44,0.24,12.1,0.056,68.0,210.0,0.99718,3.05,0.5,9.5,5,white,Média,2.1791406085884577,1.9958962740418118
7.0,0.44,0.24,12.1,0.056,68.0,210.0,0.99718,3.05,0.5,9.5,5,white,Média,2.1791406085884577,1.9958962740418118
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,4,white,Baixa,0.4344793300220095,-0.3498917596455412
8.0,0.33,0.32,4.6,0.041,31.0,180.0,0.99184,2.92,0.74,12.2,6,white,Média,0.5146922344805115,-0.49224856067739303
7.0,0.44,0.24,12.1,0.056,68.0,210.0,0.99718,3.05,0.5,9.5,5,white,Média,2.1791406085884577,1.9958962740418118
6.0,0.19,0.29,1.2,0.046,29.0,92.0,0.99033,3.22,0.53,11.3,6,white,Média,0.2838342206733024,-2.0384501896110594
6.3,0.28,0.34,8.1,0.038,44.0,129.0,0.99248,3.26,0.29,12.1,6,white,Média,1.6256943379412916,-1.3752019684872758
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,4,white,Baixa,0.4344793300220095,-0.3498917596455412
5.3,0.43,0.11,1.1,0.029,6.0,51.0,0.99076,3.51,0.48,11.2,4,white,Baixa,-1.3408224942234215,-2.9990849126724153
5.4,0.22,0.35,6.5,0.029,26.0,87.0,0.99092,3.29,0.44,12.5,7,white,Alta,0.8345740060815667,-2.370942218544498
6.2,0.345,0.27,10.1,0.056,38.0,187.0,0.99486,3.31,0.56,10.6,5,white,Média,1.1232288691513594,0.25782181134456983
5.6,0.255,0.57,10.7,0.056,66.0,171.0,0.99464,3.25,0.61,10.4,7,white,Alta,2.3103944710069606,0.8457292546928833
5.2,0.2,0.27,3.2,0.047,16.0,93.0,0.99235,3.44,0.53,10.1,7,white,Alta,-0.0622321270565874,-1.5276555939453127
6.2,0.29,0.23,12.4,0.048,33.0,201.0,0.99612,3.11,0.56,9.9,6,white,Média,1.6924063086144776,1.0503058157268699
6.3,0.26,0.25,5.2,0.046,11.0,133.0,0.99202,2.97,0.68,11.0,6,white,Média,0.1922814100088857,-0.7944139625667689
6.0,0.22,0.23,5.0,0.045,10.0,122.0,0.99261,2.94,0.63,10.0,6,white,Média,0.3699854164112763,-0.472276350002838
7.5,0.35,0.37,2.5,0.066,29.0,89.0,0.98964,3.14,0.42,12.7,6,white,Média,-0.1392757133028675,-1.9656138534167196
6.6,0.39,0.28,9.2,0.036,10.0,92.0,0.99206,3.07,0.35,12.1,6,white,Média,0.361551275395523,-1.3922044539611718
6.3,0.23,0.33,6.9,0.052,23.0,118.0,0.9938,3.23,0.46,10.4,6,white,Média,0.6468722081711323,-0.3955105705330139
6.3,0.22,0.3,2.0,0.05,23.0,120.0,0.99204,3.24,0.47,10.4,6,white,Média,0.3515447224143392,-1.1997272049275922
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,5,white,Média,0.9312590772985363,1.320609354274718
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,5,white,Média,0.9312590772985363,1.320609354274718
7.5,0.23,0.3,1.2,0.03,27.0,80.0,0.99192,3.05,0.68,10.5,5,white,Média,-0.22726980789054527,-0.8239043550434217
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,5,white,Média,0.9312590772985363,1.320609354274718
5.7,0.28,0.36,1.8,0.041,38.0,90.0,0.99002,3.27,0.98,11.9,7,white,Alta,-0.5144653869751825,-1.7736619502872304
6.5,0.26,0.24,10.8,0.042,47.0,130.0,0.996,3.08,0.4,10.1,6,white,Média,1.7397058939854453,0.6236328017561548
6.4,0.27,0.29,3.9,0.034,62.0,140.0,0.99237,3.1,0.59,11.1,6,white,Média,1.470260544397278,-0.7629558150809654
5.9,0.22,0.29,4.2,0.037,69.0,144.0,0.99214,3.13,0.74,10.8,7,white,Alta,1.5640408962442254,-0.5942649431519598
6.8,0.26,0.26,2.0,0.019,23.5,72.0,0.99041,3.16,0.47,11.8,6,white,Média,0.0991474789213448,-2.279670836911624
7.6,0.36,0.48,13.5,0.038,44.0,116.0,0.9982,3.04,0.48,9.2,5,white,Média,1.3981731117995995,2.3333950266642813
7.6,0.35,0.47,13.3,0.037,42.0,116.0,0.99822,3.04,0.5,9.2,5,white,Média,1.3169073930122102,2.303276726640056
5.7,0.18,0.26,2.2,0.023,21.0,95.0,0.9893,3.07,0.54,12.3,6,white,Média,0.6160620243863313,-2.742996041576904
6.6,0.36,0.47,1.4,0.145,26.0,124.0,0.99274,3.09,0.56,10.1,6,white,Média,-0.6659436501744967,0.447789649039941
5.9,0.14,0.2,1.6,0.04,26.0,114.0,0.99105,3.25,0.45,11.4,6,white,Média,0.6250035523966053,-2.211613789744589
5.5,0.23,0.19,2.2,0.044,39.0,161.0,0.99209,3.19,0.43,10.4,6,white,Média,1.3242123445318472,-1.3486918702791506
6.7,0.11,0.26,14.8,0.053,44.0,95.0,0.99676,3.2,0.35,9.8,6,white,Média,1.835754553110893,1.0283831777033696
7.0,0.24,0.24,1.8,0.047,29.0,91.0,0.99251,3.3,0.43,9.9,6,white,Média,0.025854153486821307,-0.9878836047256043
6.7,0.11,0.26,14.8,0.053,44.0,95.0,0.99676,3.2,0.35,9.8,6,white,Média,1.835754553110893,1.0283831777033696
5.3,0.47,0.1,1.3,0.036,11.0,74.0,0.99082,3.48,0.54,11.2,4,white,Baixa,-1.265060710481802,-2.722816102749693
7.5,0.29,0.24,9.9,0.058,25.0,115.0,0.99567,3.15,0.46,10.9,5,white,Média,0.3705824068071312,0.35464016693059364
6.0,0.33,0.26,5.1,0.051,16.0,119.0,0.99416,3.15,0.41,9.2,5,white,Média,0.3702758210870048,-0.13284224434623682
6.0,0.33,0.26,5.1,0.051,16.0,119.0,0.99416,3.15,0.41,9.2,5,white,Média,0.3702758210870048,-0.13284224434623682
5.8,0.32,0.23,1.5,0.033,39.0,121.0,0.9887,2.96,0.35,12.0,5,white,Média,1.3130064817290148,-2.5775693641214743
5.8,0.3,0.23,1.5,0.034,37.0,121.0,0.98871,2.96,0.34,12.1,6,white,Média,1.3187637677864894,-2.6410334683650074
3.8,0.31,0.02,11.1,0.036,20.0,114.0,0.99248,3.75,0.44,12.4,6,white,Média,0.3530635046346724,-2.879289505505064
6.2,0.36,0.22,5.25,0.038,44.0,145.0,0.99184,3.22,0.4,11.2,6,white,Média,1.1629979836702065,-1.323647141297993
6.0,0.31,0.27,2.3,0.042,19.0,120.0,0.98952,3.32,0.41,12.7,7,white,Alta,0.18156876698413787,-2.9240075508254524
6.9,0.52,0.54,7.9,0.036,23.0,169.0,0.99267,3.26,0.47,12.2,6,white,Média,0.591115988432653,-0.7286564695459127
7.0,0.55,0.05,8.0,0.036,19.0,164.0,0.99269,3.26,0.46,12.2,6,white,Média,-0.07691605227697358,-1.4097694549786455
5.8,0.2,0.16,1.4,0.042,44.0,99.0,0.98912,3.23,0.37,12.2,6,white,Média,0.9634807945152017,-2.951885813643201
6.2,0.36,0.22,5.25,0.038,44.0,145.0,0.99184,3.22,0.4,11.2,6,white,Média,1.1629979836702065,-1.323647141297993
6.0,0.31,0.27,2.3,0.042,19.0,120.0,0.98952,3.32,0.41,12.7,7,white,Alta,0.18156876698413787,-2.9240075508254524
6.0,0.29,0.27,2.3,0.044,20.0,117.0,0.9895,3.31,0.41,12.7,7,white,Alta,0.2228180960781342,-2.9100254135358297
5.7,0.22,0.29,3.5,0.04,27.0,146.0,0.98999,3.17,0.36,12.1,6,white,Média,1.293005675384545,-2.367716636282016
7.1,0.46,0.23,13.7,0.045,44.0,192.0,0.9981,3.11,0.53,9.4,5,white,Média,1.4247294952358958,2.0408277407691338
6.6,0.21,0.3,9.9,0.041,64.0,174.0,0.995,3.07,0.5,10.1,6,white,Média,2.462257510372747,0.7699375808662403
6.9,0.42,0.2,15.4,0.043,57.0,201.0,0.99848,3.08,0.54,9.4,5,white,Média,2.0623810475372797,2.2828575165989244
5.7,0.22,0.2,16.0,0.044,41.0,113.0,0.99862,3.22,0.46,8.9,6,white,Média,1.689523128982651,1.6287542478645514
5.7,0.22,0.2,16.0,0.044,41.0,113.0,0.99862,3.22,0.46,8.9,6,white,Média,1.689523128982651,1.6287542478645514
5.7,0.22,0.2,16.0,0.044,41.0,113.0,0.99862,3.22,0.46,8.9,6,white,Média,1.689523128982651,1.6287542478645514
5.7,0.22,0.2,16.0,0.044,41.0,113.0,0.99862,3.22,0.46,8.9,6,white,Média,1.689523128982651,1.6287542478645514
5.2,0.31,0.2,2.4,0.027,27.0,117.0,0.98886,3.56,0.45,13.0,7,white,Alta,0.20753945479322944,-3.7539506507626967
7.2,0.22,0.35,5.5,0.054,37.0,183.0,0.99474,3.08,0.5,10.3,5,white,Média,1.345140288786868,0.4357464646075602
5.6,0.18,0.29,2.3,0.04,5.0,47.0,0.99126,3.07,0.45,10.1,4,white,Baixa,-0.054646172752979685,-1.62516159630433
6.2,0.24,0.27,16.8,0.04,48.0,129.0,0.99691,3.23,0.38,10.5,6,white,Média,2.1475850351735035,0.8904715633695516
5.7,0.22,0.2,16.0,0.044,41.0,113.0,0.99862,3.22,0.46,8.9,6,white,Média,1.689523128982651,1.6287542478645514
6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9928,3.15,0.42,11.0,6,white,Média,0.6902070942495974,-1.0750867060387468
6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9928,3.15,0.42,11.0,6,white,Média,0.6902070942495974,-1.0750867060387468
6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9928,3.15,0.42,11.0,6,white,Média,0.6902070942495974,-1.0750867060387468
6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9928,3.15,0.42,11.0,6,white,Média,0.6902070942495974,-1.0750867060387468
7.6,0.28,0.17,1.6,0.046,28.0,117.0,0.99288,3.08,0.43,10.0,5,white,Média,0.1939185861149896,-0.6159881533124335
7.0,0.2,0.33,4.7,0.03,25.0,76.0,0.99202,2.88,0.54,10.5,6,white,Média,0.6490404001108591,-0.6053716986071694
6.6,0.26,0.27,11.8,0.048,28.0,112.0,0.99606,2.87,0.49,9.7,6,white,Média,1.2640228931356357,1.149650389626617
7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.99922,3.25,0.76,9.4,5,white,Média,2.0664269529001342,2.7606998895428605
6.9,0.22,0.32,5.8,0.041,20.0,119.0,0.99296,3.17,0.55,11.2,6,white,Média,0.3803338576093973,-0.7885769172907129
7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.99922,3.25,0.76,9.4,5,white,Média,2.0664269529001342,2.7606998895428605
7.4,0.22,0.28,9.0,0.046,22.0,121.0,0.99468,3.1,0.55,10.8,5,white,Média,0.5371493171844717,0.1754621600472664
7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.99922,3.25,0.76,9.4,5,white,Média,2.0664269529001342,2.7606998895428605
6.9,0.22,0.32,5.8,0.041,20.0,119.0,0.99296,3.17,0.55,11.2,6,white,Média,0.3803338576093973,-0.7885769172907129
7.0,0.2,0.35,8.8,0.037,31.0,103.0,0.99388,3.13,0.49,11.0,6,white,Média,0.9660189375243083,-0.24367025526303432
5.6,0.26,0.0,10.2,0.038,13.0,111.0,0.99315,3.44,0.46,12.4,6,white,Média,0.13744461773978112,-2.106925261991271
6.3,0.28,0.3,6.6,0.208,60.0,154.0,0.99478,3.1,0.4,9.4,6,white,Média,0.5762100115529529,1.837934457376861
6.4,0.29,0.3,6.5,0.209,62.0,156.0,0.99478,3.1,0.4,9.4,5,white,Média,0.5807377546161637,1.885022062157579
7.2,0.34,0.23,8.9,0.105,22.0,155.0,0.99692,3.01,0.58,9.5,5,white,Média,0.029603342445482014,1.7638358042752413
7.1,0.39,0.39,11.1,0.034,25.0,204.0,0.99616,3.05,0.52,10.0,6,white,Média,1.4421122513171543,1.2595816582628128
6.9,0.26,0.29,4.2,0.043,33.0,114.0,0.9902,3.16,0.31,12.5,6,white,Média,0.9408385366801165,-2.1760520598727213
6.1,0.24,0.25,1.6,0.044,24.0,115.0,0.9921,3.39,0.59,10.9,6,white,Média,-0.16021340740920778,-1.6167873390661973
5.9,0.25,0.24,7.4,0.044,21.0,113.0,0.99462,3.38,0.58,10.5,6,white,Média,0.13901628347481565,-0.5681659853211363
6.1,0.24,0.27,11.5,0.05,51.0,133.0,0.99476,3.22,0.37,10.8,6,white,Média,1.8973337607269964,-0.00034473943392179595
6.5,0.22,0.27,1.6,0.039,36.0,116.0,0.99178,3.38,0.57,11.0,7,white,Alta,0.22533585994337735,-1.5726737181442878
6.2,0.26,0.29,2.0,0.036,16.0,87.0,0.99081,3.33,0.61,11.8,6,white,Média,-0.4720959392604094,-2.213265668644442
6.6,0.34,0.25,4.8,0.038,16.0,121.0,0.99198,3.36,0.71,12.6,6,white,Média,-0.6304922944440214,-1.8241317292660013
5.6,0.225,0.24,9.8,0.054,59.0,140.0,0.99545,3.17,0.39,10.2,6,white,Média,2.117163549451465,0.25136814808288793
7.1,0.23,0.28,1.9,0.046,33.0,103.0,0.98997,3.12,0.31,12.0,5,white,Média,0.7557168434326444,-2.1430369581258204
6.9,0.26,0.29,4.2,0.043,33.0,114.0,0.9902,3.16,0.31,12.5,6,white,Média,0.9408385366801165,-2.1760520598727213
6.4,0.27,0.3,1.6,0.04,19.0,86.0,0.99089,3.32,0.65,11.5,6,white,Média,-0.5864779677743005,-1.936602033735002
6.3,0.41,0.22,7.3,0.035,23.0,117.0,0.99172,3.2,0.39,11.94,7,white,Alta,0.4816365705638762,-1.655586302650207
6.7,0.41,0.24,5.4,0.035,33.0,115.0,0.9901,3.12,0.44,12.8933333333333,7,white,Alta,0.5192015821893791,-2.185101717744892
7.2,0.585,0.2,10.4,0.086,17.0,94.0,0.99681,3.13,0.4,9.4,5,white,Média,-0.7059966841262736,1.3066287755507324
6.7,0.34,0.26,1.9,0.038,58.0,138.0,0.9893,3.0,0.47,12.2,7,white,Alta,1.3640187252231561,-1.9387772113182846
6.3,0.41,0.22,7.3,0.035,23.0,117.0,0.99172,3.2,0.39,11.94,7,white,Alta,0.4816365705638762,-1.655586302650207
6.7,0.41,0.24,5.4,0.035,33.0,115.0,0.9901,3.12,0.44,12.8933333333333,7,white,Alta,0.5192015821893791,-2.185101717744892
6.4,0.26,0.35,7.7,0.056,45.0,191.0,0.99527,3.16,0.5,9.5,5,white,Média,1.7316684848039263,0.8657850820263182
6.3,0.28,0.22,11.5,0.036,27.0,150.0,0.99445,3.0,0.33,10.6,6,white,Média,1.7954446065659646,-0.023242401268258314
7.4,0.16,0.33,1.2,0.042,47.0,121.0,0.99198,3.04,0.68,10.5,7,white,Alta,0.7131126290279343,-0.4840201865751101
8.4,0.27,0.3,2.2,0.037,36.0,129.0,0.99085,2.89,0.3,11.4666666666667,6,white,Média,1.1144656841625276,-1.116808670020366
5.9,0.2,0.28,1.0,0.043,45.0,100.0,0.99033,3.4,0.41,11.4,6,white,Média,0.7431826447582179,-2.3548871741752233
6.4,0.24,0.26,8.2,0.054,47.0,182.0,0.99538,3.12,0.5,9.5,5,white,Média,1.765654776593714,0.813831484401011
7.4,0.38,0.34,8.3,0.052,44.0,168.0,0.99627,3.11,0.52,9.2,5,white,Média,1.0959995784598229,1.4993809726789114
6.4,0.24,0.26,8.2,0.054,47.0,182.0,0.99538,3.12,0.5,9.5,5,white,Média,1.765654776593714,0.813831484401011
6.4,0.42,0.19,9.3,0.043,28.0,145.0,0.99433,3.23,0.53,10.98,5,white,Média,0.45891042290854495,-0.3135757385777779
6.4,0.23,0.26,8.1,0.054,47.0,181.0,0.9954,3.12,0.49,9.4,5,white,Média,1.7977819051494417,0.8321827736309789
6.4,0.24,0.26,8.2,0.054,47.0,182.0,0.99538,3.12,0.5,9.5,5,white,Média,1.765654776593714,0.813831484401011
7.4,0.38,0.34,8.3,0.052,44.0,168.0,0.99627,3.11,0.52,9.2,5,white,Média,1.0959995784598229,1.4993809726789114
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8,white,Alta,2.1683206769402883,2.3476525041660388
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8,white,Alta,2.1683206769402883,2.3476525041660388
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8,white,Alta,2.1683206769402883,2.3476525041660388
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8,white,Alta,2.1683206769402883,2.3476525041660388
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8,white,Alta,2.1683206769402883,2.3476525041660388
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8,white,Alta,2.1683206769402883,2.3476525041660388
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8,white,Alta,2.1683206769402883,2.3476525041660388
6.8,0.24,0.29,2.0,0.044,15.0,96.0,0.99232,3.23,0.64,10.4,8,white,Alta,-0.4925864934205633,-0.9894542707607902
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8,white,Alta,2.1683206769402883,2.3476525041660388
7.4,0.27,0.52,15.7,0.054,36.0,139.0,0.99788,3.04,0.62,10.0333333333333,6,white,Média,1.3998990419160413,2.363927790241673
5.7,0.28,0.35,1.2,0.052,39.0,141.0,0.99108,3.44,0.69,11.3,6,white,Média,0.15221394720208414,-1.6705264837201004
5.8,0.22,0.25,1.5,0.024,21.0,109.0,0.99234,3.37,0.58,10.4,6,white,Média,0.05569698478762623,-1.643807787331878
6.7,0.27,0.69,1.2,0.176,36.0,106.0,0.99288,2.96,0.43,9.2,6,white,Média,-9.616439226268671e-05,1.3877966845925664
7.1,0.2,0.35,3.2,0.034,21.0,107.0,0.99195,3.11,0.54,11.1,6,white,Média,0.3497491637110877,-1.1022251110909755
6.7,0.27,0.69,1.2,0.176,36.0,106.0,0.99288,2.96,0.43,9.2,6,white,Média,-9.616439226268671e-05,1.3877966845925664
7.1,0.23,0.3,2.6,0.034,62.0,148.0,0.99121,3.03,0.56,11.3,7,white,Alta,1.5913652206849622,-0.9503465572799482
7.6,0.31,0.52,13.2,0.042,61.0,148.0,0.99839,2.98,0.47,9.1,6,white,Média,2.265599080236732,2.6992762976857727
7.2,0.34,0.28,10.4,0.108,43.0,187.0,0.99738,2.96,0.57,9.4,5,white,Média,1.0027591882878062,2.372864010709243
7.0,0.36,0.25,5.7,0.015,14.0,73.0,0.98963,2.82,0.59,13.2,6,white,Média,0.05651835135156111,-2.210751712923139
6.4,0.31,0.28,2.5,0.039,34.0,137.0,0.98946,3.22,0.38,12.7,6,white,Média,0.8435956397941144,-2.6144583425458965
7.3,0.28,0.35,1.6,0.054,31.0,148.0,0.99178,3.18,0.47,10.7,5,white,Média,0.49047194524281984,-0.846165089561889
7.4,0.16,0.3,1.4,0.064,34.0,166.0,0.99136,3.11,0.42,11.4333333333333,6,white,Média,0.9978484505106738,-1.1730897813135135
6.4,0.31,0.27,7.4,0.049,48.0,169.0,0.99323,3.27,0.45,11.1,6,white,Média,1.430597259468339,-0.5626226796739202
6.4,0.31,0.28,2.5,0.039,34.0,137.0,0.98946,3.22,0.38,12.7,6,white,Média,0.8435956397941144,-2.6144583425458965
6.2,0.29,0.29,5.6,0.046,35.0,178.0,0.99313,3.25,0.51,10.5333333333333,5,white,Média,1.1311849517132564,-0.5325125012797737
5.9,0.28,0.34,3.6,0.04,50.0,194.0,0.9912,3.31,0.52,11.6,6,white,Média,1.5903982380604296,-1.4798965378051903
6.5,0.23,0.2,7.5,0.05,44.0,179.0,0.99504,3.18,0.48,9.53333333333333,5,white,Média,1.5754021540523602,0.4650222889425651
7.2,0.34,0.2,5.8,0.062,52.0,203.0,0.99461,3.17,0.44,9.8,6,white,Média,1.4352797534607613,0.5293609142835908
7.3,0.28,0.35,1.6,0.054,31.0,148.0,0.99178,3.18,0.47,10.7,5,white,Média,0.49047194524281984,-0.846165089561889
6.5,0.2,0.33,1.5,0.039,36.0,110.0,0.99008,3.22,0.65,12.0,6,white,Média,0.3316065199014505,-1.9986587279053993
6.2,0.24,0.27,2.9,0.039,30.0,123.0,0.98959,3.12,0.37,12.8,6,white,Média,0.9925714036850696,-2.6518678450004893
7.1,0.31,0.25,11.2,0.048,32.0,136.0,0.99663,3.14,0.4,9.5,5,white,Média,1.1075548334140837,1.1009336778181444
6.4,0.29,0.21,9.65,0.041,36.0,119.0,0.99334,2.99,0.34,10.9333333333333,6,white,Média,1.5338340660429302,-0.46385500266444246
6.3,0.19,0.33,10.1,0.063,63.0,133.0,0.99561,2.86,0.41,9.1,5,white,Média,2.5220107914976464,1.475003961082307
5.9,0.29,0.28,3.2,0.035,16.0,117.0,0.98959,3.26,0.42,12.6,6,white,Média,0.3481600553684085,-2.823975738751052
7.1,0.31,0.25,11.2,0.048,32.0,136.0,0.99663,3.14,0.4,9.5,5,white,Média,1.1075548334140837,1.1009336778181444
6.5,0.3,0.28,11.45,0.041,29.0,109.0,0.99418,2.98,0.3,10.9,6,white,Média,1.5009528165126442,-0.11579066557561472
6.4,0.29,0.21,9.65,0.041,36.0,119.0,0.99334,2.99,0.34,10.9333333333333,6,white,Média,1.5338340660429302,-0.46385500266444246
6.5,0.22,0.19,4.5,0.096,16.0,115.0,0.9937,3.02,0.44,9.6,5,white,Média,0.0868325388055982,0.07325143386336473
7.0,0.23,0.28,2.7,0.053,16.0,92.0,0.99372,3.18,0.56,9.3,5,white,Média,-0.3333814127718471,-0.14370540193990186
7.1,0.23,0.23,3.5,0.038,23.0,112.0,0.99157,3.05,0.37,11.3666666666667,6,white,Média,0.6678566234572516,-1.47786377693291
6.1,0.26,0.28,1.7,0.043,24.0,98.0,0.98918,3.14,0.44,12.5,6,white,Média,0.3590087615507421,-2.724094910060723
6.4,0.35,0.21,2.1,0.051,46.0,171.0,0.9932,3.16,0.5,9.5,5,white,Média,0.9544581476370265,-0.2356526508936596
6.0,0.32,0.32,4.8,0.041,40.0,186.0,0.99235,3.22,0.54,11.0,6,white,Média,1.287259080732271,-0.8560597466161236
6.1,0.34,0.21,5.0,0.042,17.0,133.0,0.99373,3.02,0.53,9.4,5,white,Média,0.42127889249084405,-0.1064325857847455
6.5,0.13,0.27,2.6,0.035,32.0,76.0,0.9914,3.21,0.76,11.3333333333333,6,white,Média,-0.060160996109153146,-1.5013724269667963
6.5,0.315,0.2,6.6,0.041,9.0,126.0,0.99494,2.94,0.51,8.8,5,white,Média,0.3900515416020819,0.5646199154646904
6.1,0.34,0.21,5.0,0.042,17.0,133.0,0.99373,3.02,0.53,9.4,5,white,Média,0.42127889249084405,-0.1064325857847455
5.7,0.31,0.29,7.3,0.05,33.0,143.0,0.99332,3.31,0.5,11.0666666666667,6,white,Média,0.8425696176289641,-0.8260593689524052
6.4,0.3,0.27,5.0,0.058,27.0,151.0,0.99198,3.22,0.49,12.2,6,white,Média,0.5232717180532196,-1.4657969432823827
7.0,0.24,0.26,1.7,0.041,31.0,110.0,0.99142,3.2,0.53,11.0,6,white,Média,0.21270276338399172,-1.3984948260716514
6.5,0.13,0.27,2.6,0.035,32.0,76.0,0.9914,3.21,0.76,11.3333333333333,6,white,Média,-0.060160996109153146,-1.5013724269667963
6.4,0.26,0.21,8.2,0.05,51.0,182.0,0.99542,3.23,0.48,9.5,5,white,Média,1.7011666723313552,0.6132524240919842
6.4,0.26,0.21,8.2,0.05,51.0,182.0,0.99542,3.23,0.48,9.5,5,white,Média,1.7011666723313552,0.6132524240919842
6.0,0.27,0.31,5.0,0.043,54.0,170.0,0.9924,3.28,0.52,11.0,6,white,Média,1.553011984007218,-0.8809124326072391
